R1,R2,R3,R4,marker
GREEN,GREEN,GREEN,YELLOW,20
GREEN,GREEN,GREEN,YELLOW,20
GREEN,GREEN,GREEN,YELLOW,20
GREEN,GREEN,GREEN,YELLOW,20
GREEN,GREEN,GREEN,YELLOW,20
RED,RED,RED,RED,19
RED,RED,RED,YELLOW,19
YELLOW,YELLOW,YELLOW,YELLOW,19
GREEN,YELLOW,YELLOW,GREEN,19
GREEN,YELLOW,YELLOW,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
YELLOW,RED,RED,RED,19
RED,RED,RED,RED,19
YELLOW,YELLOW,GREEN,RED,19
YELLOW,YELLOW,GREEN,RED,19
GREEN,GREEN,YELLOW,RED,19
GREEN,GREEN,YELLOW,RED,19
YELLOW,GREEN,YELLOW,YELLOW,19
YELLOW,GREEN,YELLOW,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
YELLOW,YELLOW,YELLOW,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
YELLOW,RED,RED,RED,19
RED,RED,YELLOW,RED,19
YELLOW,YELLOW,GREEN,GREEN,19
GREEN,GREEN,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
RED,RED,RED,RED,19
RED,YELLOW,GREEN,YELLOW,19
YELLOW,YELLOW,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,YELLOW,YELLOW,YELLOW,19
GREEN,GREEN,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
YELLOW,RED,RED,RED,19
RED,RED,RED,RED,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,YELLOW,YELLOW,YELLOW,19
GREEN,YELLOW,YELLOW,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
GREEN,GREEN,GREEN,YELLOW,19
GREEN,GREEN,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
YELLOW,YELLOW,YELLOW,YELLOW,19
YELLOW,YELLOW,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
YELLOW,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,YELLOW,GREEN,YELLOW,19
YELLOW,YELLOW,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
YELLOW,YELLOW,YELLOW,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
RED,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,YELLOW,YELLOW,RED,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,RED,RED,RED,19
RED,RED,RED,RED,19
RED,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,GREEN,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,RED,RED,RED,19
YELLOW,YELLOW,YELLOW,RED,19
YELLOW,YELLOW,YELLOW,RED,19
GREEN,GREEN,GREEN,YELLOW,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
GREEN,GREEN,GREEN,GREEN,19
RED,YELLOW,YELLOW,RED,18
YELLOW,YELLOW,YELLOW,YELLOW,18
RED,RED,RED,YELLOW,18
YELLOW,YELLOW,YELLOW,GREEN,18
GREEN,YELLOW,GREEN,GREEN,18
GREEN,YELLOW,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
GREEN,GREEN,RED,RED,18
YELLOW,GREEN,YELLOW,YELLOW,18
YELLOW,GREEN,GREEN,GREEN,18
GREEN,YELLOW,YELLOW,YELLOW,18
GREEN,YELLOW,YELLOW,YELLOW,18
GREEN,YELLOW,YELLOW,YELLOW,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
RED,RED,RED,YELLOW,18
RED,RED,RED,YELLOW,18
YELLOW,YELLOW,YELLOW,GREEN,18
GREEN,YELLOW,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
RED,RED,RED,RED,18
YELLOW,YELLOW,GREEN,GREEN,18
GREEN,YELLOW,YELLOW,YELLOW,18
GREEN,YELLOW,YELLOW,YELLOW,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
RED,RED,RED,RED,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
RED,RED,RED,RED,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
GREEN,GREEN,GREEN,GREEN,18
YELLOW,YELLOW,YELLOW,YELLOW,17
GREEN,YELLOW,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
RED,RED,RED,RED,17
RED,RED,RED,RED,17
RED,RED,RED,RED,17
RED,RED,RED,RED,17
YELLOW,YELLOW,RED,RED,17
GREEN,GREEN,YELLOW,RED,17
YELLOW,GREEN,GREEN,YELLOW,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
RED,RED,RED,RED,17
YELLOW,GREEN,YELLOW,RED,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
YELLOW,YELLOW,YELLOW,RED,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
RED,RED,RED,RED,17
RED,RED,RED,RED,17
RED,RED,RED,RED,17
YELLOW,YELLOW,RED,RED,17
GREEN,GREEN,YELLOW,RED,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
RED,RED,RED,RED,17
YELLOW,YELLOW,YELLOW,YELLOW,17
GREEN,GREEN,YELLOW,YELLOW,17
GREEN,GREEN,GREEN,YELLOW,17
GREEN,GREEN,GREEN,YELLOW,17
GREEN,GREEN,GREEN,YELLOW,17
RED,RED,RED,RED,17
YELLOW,GREEN,YELLOW,RED,17
GREEN,GREEN,YELLOW,RED,17
GREEN,GREEN,YELLOW,RED,17
GREEN,GREEN,YELLOW,RED,17
YELLOW,GREEN,YELLOW,YELLOW,17
YELLOW,GREEN,YELLOW,YELLOW,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
GREEN,GREEN,GREEN,GREEN,17
RED,RED,RED,RED,16
RED,RED,RED,RED,16
YELLOW,YELLOW,YELLOW,YELLOW,16
YELLOW,YELLOW,YELLOW,YELLOW,16
YELLOW,YELLOW,YELLOW,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,YELLOW,RED,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
YELLOW,GREEN,GREEN,GREEN,16
YELLOW,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
YELLOW,YELLOW,YELLOW,YELLOW,16
YELLOW,YELLOW,YELLOW,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
YELLOW,YELLOW,GREEN,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
YELLOW,YELLOW,YELLOW,YELLOW,16
YELLOW,YELLOW,YELLOW,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
GREEN,GREEN,GREEN,YELLOW,16
YELLOW,GREEN,GREEN,YELLOW,16
YELLOW,GREEN,GREEN,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
YELLOW,GREEN,GREEN,YELLOW,16
GREEN,GREEN,GREEN,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
YELLOW,YELLOW,YELLOW,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
YELLOW,GREEN,YELLOW,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,RED,RED,RED,16
GREEN,YELLOW,YELLOW,GREEN,16
GREEN,YELLOW,YELLOW,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,RED,RED,RED,16
RED,YELLOW,YELLOW,YELLOW,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
GREEN,GREEN,GREEN,GREEN,16
RED,YELLOW,YELLOW,RED,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
YELLOW,RED,RED,RED,15
YELLOW,RED,RED,RED,15
RED,RED,RED,RED,15
RED,RED,RED,RED,15
RED,RED,GREEN,YELLOW,15
RED,RED,GREEN,YELLOW,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
YELLOW,YELLOW,GREEN,YELLOW,15
YELLOW,YELLOW,GREEN,YELLOW,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
RED,RED,RED,RED,15
RED,RED,RED,RED,15
RED,RED,RED,RED,15
YELLOW,YELLOW,YELLOW,YELLOW,15
YELLOW,YELLOW,YELLOW,YELLOW,15
YELLOW,YELLOW,YELLOW,YELLOW,15
YELLOW,GREEN,GREEN,YELLOW,15
GREEN,GREEN,GREEN,GREEN,15
RED,RED,RED,RED,15
YELLOW,RED,RED,RED,15
RED,YELLOW,YELLOW,YELLOW,15
GREEN,YELLOW,GREEN,YELLOW,15
GREEN,GREEN,GREEN,YELLOW,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
RED,RED,RED,RED,15
RED,RED,RED,RED,15
RED,RED,RED,RED,15
RED,RED,RED,RED,15
RED,YELLOW,YELLOW,RED,15
YELLOW,YELLOW,YELLOW,YELLOW,15
YELLOW,YELLOW,YELLOW,YELLOW,15
GREEN,GREEN,GREEN,GREEN,15
YELLOW,RED,YELLOW,YELLOW,15
YELLOW,RED,RED,YELLOW,15
YELLOW,RED,RED,YELLOW,15
YELLOW,RED,YELLOW,YELLOW,15
YELLOW,YELLOW,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
GREEN,GREEN,GREEN,GREEN,15
YELLOW,YELLOW,YELLOW,YELLOW,14
GREEN,YELLOW,YELLOW,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
YELLOW,GREEN,GREEN,GREEN,14
GREEN,YELLOW,GREEN,GREEN,14
YELLOW,YELLOW,GREEN,GREEN,14
YELLOW,YELLOW,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
RED,RED,RED,RED,14
RED,RED,RED,RED,14
RED,RED,RED,RED,14
GREEN,GREEN,RED,RED,14
YELLOW,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
RED,RED,RED,RED,14
YELLOW,YELLOW,YELLOW,RED,14
YELLOW,YELLOW,YELLOW,RED,14
YELLOW,YELLOW,YELLOW,YELLOW,14
YELLOW,GREEN,YELLOW,YELLOW,14
GREEN,GREEN,YELLOW,YELLOW,14
GREEN,GREEN,GREEN,YELLOW,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
RED,RED,RED,RED,14
YELLOW,GREEN,YELLOW,YELLOW,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
GREEN,GREEN,GREEN,GREEN,14
RED,YELLOW,YELLOW,RED,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
YELLOW,YELLOW,YELLOW,YELLOW,13
GREEN,YELLOW,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
YELLOW,RED,RED,RED,13
YELLOW,RED,RED,RED,13
RED,RED,RED,RED,13
RED,RED,RED,RED,13
RED,RED,RED,RED,13
RED,RED,RED,RED,13
RED,RED,RED,RED,13
GREEN,GREEN,GREEN,YELLOW,13
GREEN,GREEN,GREEN,YELLOW,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
GREEN,GREEN,GREEN,GREEN,13
