index,marker,R1,R2,R3,R4
50471,16,GREEN,GREEN,GREEN,GREEN
50472,16,GREEN,GREEN,GREEN,GREEN
50473,16,GREEN,GREEN,GREEN,GREEN
50474,16,GREEN,GREEN,GREEN,GREEN
50475,16,GREEN,GREEN,GREEN,GREEN
50476,16,RED,RED,YELLOW,YELLOW
50477,16,YELLOW,GREEN,GREEN,YELLOW
50478,16,GREEN,GREEN,GREEN,GREEN
50479,16,GREEN,GREEN,GREEN,GREEN
50480,16,GREEN,GREEN,GREEN,GREEN
50481,16,GREEN,GREEN,GREEN,GREEN
50482,16,GREEN,GREEN,GREEN,GREEN
50483,16,GREEN,GREEN,GREEN,GREEN
50484,16,GREEN,GREEN,GREEN,GREEN
50485,16,GREEN,GREEN,GREEN,GREEN
50486,16,GREEN,GREEN,GREEN,GREEN
50487,16,GREEN,GREEN,GREEN,GREEN
50488,16,GREEN,GREEN,GREEN,GREEN
50489,16,GREEN,GREEN,GREEN,GREEN
50490,15,YELLOW,YELLOW,YELLOW,RED
50491,15,YELLOW,YELLOW,RED,YELLOW
50492,15,YELLOW,YELLOW,YELLOW,YELLOW
50493,15,GREEN,YELLOW,YELLOW,GREEN
50494,15,GREEN,GREEN,GREEN,GREEN
50495,15,GREEN,GREEN,GREEN,GREEN
50496,15,GREEN,GREEN,GREEN,GREEN
50497,15,GREEN,GREEN,GREEN,GREEN
50498,15,GREEN,GREEN,GREEN,GREEN
50499,15,YELLOW,RED,YELLOW,YELLOW
50500,15,YELLOW,YELLOW,RED,YELLOW
50501,15,RED,YELLOW,YELLOW,YELLOW
50502,15,GREEN,GREEN,GREEN,GREEN
50503,15,GREEN,GREEN,GREEN,GREEN
50504,15,GREEN,GREEN,GREEN,GREEN
50505,15,GREEN,GREEN,GREEN,GREEN
50506,15,GREEN,GREEN,GREEN,GREEN
50507,15,GREEN,GREEN,GREEN,GREEN
50508,15,GREEN,GREEN,GREEN,GREEN
50509,15,YELLOW,YELLOW,YELLOW,RED
50510,15,YELLOW,YELLOW,YELLOW,RED
50511,15,YELLOW,YELLOW,YELLOW,YELLOW
50512,15,GREEN,GREEN,GREEN,GREEN
50513,15,GREEN,GREEN,GREEN,GREEN
50514,15,GREEN,GREEN,GREEN,GREEN
50515,15,GREEN,GREEN,GREEN,GREEN
50516,15,GREEN,GREEN,GREEN,GREEN
50517,15,GREEN,GREEN,GREEN,GREEN
50518,15,GREEN,GREEN,GREEN,GREEN
50519,15,GREEN,GREEN,GREEN,GREEN
50520,15,GREEN,GREEN,GREEN,GREEN
50521,15,GREEN,YELLOW,RED,YELLOW
50522,15,YELLOW,YELLOW,RED,YELLOW
50523,15,YELLOW,RED,YELLOW,YELLOW
50524,15,YELLOW,RED,YELLOW,YELLOW
50525,15,RED,YELLOW,YELLOW,YELLOW
50526,15,GREEN,GREEN,GREEN,GREEN
50527,15,GREEN,GREEN,GREEN,GREEN
50528,15,GREEN,GREEN,GREEN,GREEN
50529,15,GREEN,GREEN,GREEN,GREEN
50530,15,GREEN,GREEN,GREEN,GREEN
50531,15,GREEN,GREEN,GREEN,GREEN
50532,15,GREEN,GREEN,GREEN,GREEN
50533,15,GREEN,GREEN,GREEN,GREEN
50534,15,GREEN,GREEN,GREEN,GREEN
50535,15,GREEN,GREEN,GREEN,GREEN
50536,15,GREEN,GREEN,GREEN,GREEN
50537,15,GREEN,GREEN,GREEN,GREEN
50538,15,GREEN,GREEN,GREEN,GREEN
50539,15,GREEN,GREEN,GREEN,GREEN
50540,15,GREEN,GREEN,GREEN,GREEN
50541,15,GREEN,GREEN,GREEN,GREEN
50542,15,GREEN,GREEN,GREEN,GREEN
50543,15,GREEN,GREEN,GREEN,GREEN
50544,15,GREEN,GREEN,GREEN,GREEN
50545,15,GREEN,GREEN,GREEN,GREEN
50546,15,GREEN,GREEN,GREEN,GREEN
50547,15,GREEN,GREEN,GREEN,GREEN
50548,15,GREEN,GREEN,GREEN,GREEN
50549,15,GREEN,GREEN,GREEN,GREEN
50550,15,GREEN,GREEN,GREEN,GREEN
50551,15,GREEN,RED,YELLOW,YELLOW
50552,15,GREEN,GREEN,GREEN,GREEN
50553,15,GREEN,GREEN,GREEN,GREEN
50554,15,GREEN,GREEN,GREEN,GREEN
50555,15,GREEN,GREEN,GREEN,GREEN
50556,15,GREEN,GREEN,GREEN,GREEN
50557,15,GREEN,GREEN,GREEN,GREEN
50558,15,GREEN,GREEN,GREEN,GREEN
50559,15,GREEN,GREEN,GREEN,GREEN
50560,15,GREEN,GREEN,GREEN,GREEN
50561,15,GREEN,GREEN,GREEN,GREEN
50562,15,GREEN,GREEN,GREEN,GREEN
50563,15,YELLOW,YELLOW,YELLOW,YELLOW
50564,15,GREEN,GREEN,GREEN,GREEN
50565,15,GREEN,GREEN,GREEN,GREEN
50566,15,GREEN,GREEN,GREEN,GREEN
50567,15,GREEN,GREEN,GREEN,GREEN
50568,15,GREEN,GREEN,GREEN,GREEN
50569,15,YELLOW,YELLOW,RED,YELLOW
50570,15,YELLOW,RED,YELLOW,YELLOW
50571,15,YELLOW,RED,YELLOW,YELLOW
50572,15,YELLOW,GREEN,RED,RED
50573,15,YELLOW,GREEN,YELLOW,RED
50574,15,YELLOW,GREEN,GREEN,GREEN
50575,15,GREEN,GREEN,GREEN,GREEN
50576,15,GREEN,GREEN,GREEN,GREEN
50577,15,GREEN,GREEN,GREEN,GREEN
50578,15,GREEN,GREEN,GREEN,GREEN
50579,15,GREEN,GREEN,GREEN,GREEN
50580,15,GREEN,GREEN,GREEN,GREEN
50581,15,GREEN,GREEN,GREEN,GREEN
50582,15,GREEN,GREEN,GREEN,GREEN
50583,15,GREEN,GREEN,GREEN,GREEN
50584,15,GREEN,GREEN,GREEN,GREEN
50585,15,GREEN,GREEN,GREEN,GREEN
50586,15,GREEN,GREEN,GREEN,GREEN
50587,15,GREEN,GREEN,GREEN,GREEN
50588,15,GREEN,GREEN,GREEN,GREEN
50589,15,GREEN,GREEN,GREEN,GREEN
50590,15,GREEN,GREEN,GREEN,GREEN
50591,15,GREEN,GREEN,GREEN,GREEN
50592,15,GREEN,RED,YELLOW,YELLOW
50593,15,YELLOW,GREEN,GREEN,GREEN
50594,15,YELLOW,GREEN,GREEN,GREEN
50595,15,GREEN,GREEN,GREEN,GREEN
50596,15,GREEN,GREEN,GREEN,GREEN
50597,15,GREEN,GREEN,GREEN,GREEN
50598,15,GREEN,GREEN,GREEN,GREEN
50599,15,GREEN,GREEN,GREEN,GREEN
50600,15,GREEN,GREEN,GREEN,GREEN
50601,15,GREEN,GREEN,GREEN,GREEN
50602,15,GREEN,GREEN,GREEN,GREEN
50603,15,GREEN,GREEN,GREEN,GREEN
50604,15,GREEN,GREEN,GREEN,GREEN
50605,15,GREEN,GREEN,GREEN,GREEN
50606,14,GREEN,GREEN,GREEN,GREEN
50607,14,GREEN,GREEN,GREEN,GREEN
50608,14,GREEN,GREEN,GREEN,GREEN
50609,14,GREEN,GREEN,GREEN,GREEN
50610,14,GREEN,GREEN,GREEN,GREEN
50611,14,GREEN,GREEN,GREEN,GREEN
50612,14,GREEN,GREEN,GREEN,GREEN
50613,14,YELLOW,RED,YELLOW,YELLOW
50614,14,YELLOW,RED,YELLOW,YELLOW
50615,14,GREEN,GREEN,GREEN,GREEN
50616,14,GREEN,GREEN,GREEN,GREEN
50617,14,GREEN,GREEN,GREEN,GREEN
50618,14,GREEN,GREEN,GREEN,GREEN
50619,14,GREEN,GREEN,GREEN,GREEN
50620,14,GREEN,GREEN,GREEN,GREEN
50621,14,GREEN,GREEN,GREEN,GREEN
50622,14,GREEN,GREEN,GREEN,GREEN
50623,14,GREEN,GREEN,GREEN,GREEN
50624,14,GREEN,GREEN,GREEN,GREEN
50625,14,GREEN,GREEN,GREEN,GREEN
50626,14,GREEN,GREEN,GREEN,GREEN
50627,14,GREEN,GREEN,GREEN,GREEN
50628,14,GREEN,GREEN,GREEN,GREEN
50629,14,GREEN,GREEN,GREEN,GREEN
50630,14,GREEN,GREEN,GREEN,GREEN
50631,14,GREEN,GREEN,GREEN,GREEN
50632,14,GREEN,GREEN,GREEN,GREEN
50633,14,GREEN,GREEN,GREEN,GREEN
50634,14,GREEN,GREEN,GREEN,GREEN
50635,14,GREEN,GREEN,GREEN,GREEN
50636,14,GREEN,GREEN,GREEN,GREEN
50637,14,GREEN,GREEN,GREEN,GREEN
50638,14,GREEN,GREEN,GREEN,GREEN
50639,14,GREEN,GREEN,GREEN,GREEN
50640,14,RED,YELLOW,YELLOW,YELLOW
50641,14,RED,YELLOW,YELLOW,YELLOW
50642,14,RED,RED,YELLOW,YELLOW
50643,14,RED,YELLOW,YELLOW,YELLOW
50644,14,GREEN,GREEN,GREEN,GREEN
50645,14,YELLOW,GREEN,GREEN,GREEN
50646,14,GREEN,GREEN,GREEN,GREEN
50647,14,GREEN,GREEN,GREEN,GREEN
50648,14,GREEN,GREEN,GREEN,GREEN
50649,14,GREEN,GREEN,GREEN,GREEN
50650,14,GREEN,GREEN,GREEN,GREEN
50651,14,GREEN,GREEN,GREEN,GREEN
50652,14,GREEN,GREEN,GREEN,GREEN
50653,14,GREEN,GREEN,GREEN,GREEN
50654,14,GREEN,GREEN,GREEN,GREEN
50655,14,GREEN,GREEN,GREEN,GREEN
50656,14,GREEN,GREEN,GREEN,GREEN
50657,14,GREEN,GREEN,GREEN,GREEN
50658,14,GREEN,GREEN,GREEN,YELLOW
50659,14,GREEN,GREEN,GREEN,GREEN
50660,14,GREEN,GREEN,GREEN,GREEN
50661,14,GREEN,GREEN,GREEN,GREEN
50662,14,GREEN,GREEN,GREEN,GREEN
50663,14,GREEN,GREEN,GREEN,GREEN
50664,14,GREEN,GREEN,GREEN,GREEN
50665,14,GREEN,GREEN,GREEN,GREEN
50666,14,GREEN,GREEN,GREEN,GREEN
50667,14,RED,YELLOW,YELLOW,GREEN
50668,14,RED,YELLOW,YELLOW,YELLOW
50669,14,RED,YELLOW,YELLOW,YELLOW
50670,14,YELLOW,GREEN,RED,RED
50671,14,GREEN,GREEN,GREEN,GREEN
50672,14,GREEN,GREEN,GREEN,GREEN
50673,14,GREEN,GREEN,GREEN,GREEN
50674,14,GREEN,GREEN,GREEN,GREEN
50675,14,GREEN,GREEN,GREEN,GREEN
50676,14,GREEN,GREEN,GREEN,GREEN
50677,14,GREEN,GREEN,GREEN,GREEN
50678,14,GREEN,GREEN,GREEN,GREEN
50679,14,GREEN,GREEN,GREEN,GREEN
50680,14,GREEN,GREEN,GREEN,GREEN
50681,14,YELLOW,YELLOW,YELLOW,YELLOW
50682,14,YELLOW,GREEN,YELLOW,YELLOW
50683,14,GREEN,GREEN,GREEN,GREEN
50684,14,GREEN,GREEN,GREEN,GREEN
50685,14,GREEN,GREEN,GREEN,GREEN
50686,14,GREEN,GREEN,GREEN,GREEN
50687,14,RED,RED,YELLOW,GREEN
50688,14,RED,RED,YELLOW,YELLOW
50689,14,RED,RED,YELLOW,YELLOW
50690,14,GREEN,GREEN,GREEN,YELLOW
50691,14,GREEN,GREEN,YELLOW,YELLOW
50692,14,GREEN,GREEN,GREEN,GREEN
50693,14,GREEN,GREEN,GREEN,GREEN
50694,14,GREEN,GREEN,GREEN,GREEN
50695,14,GREEN,GREEN,GREEN,GREEN
50696,14,GREEN,GREEN,GREEN,GREEN
50697,14,GREEN,GREEN,GREEN,GREEN
50698,14,GREEN,GREEN,GREEN,GREEN
50699,14,GREEN,GREEN,GREEN,GREEN
50700,14,GREEN,GREEN,GREEN,GREEN
50701,14,GREEN,GREEN,GREEN,GREEN
50702,14,GREEN,GREEN,GREEN,GREEN
50703,14,GREEN,GREEN,GREEN,GREEN
50704,14,GREEN,GREEN,GREEN,GREEN
50705,14,GREEN,GREEN,GREEN,GREEN
50706,14,GREEN,GREEN,GREEN,GREEN
50707,14,GREEN,GREEN,GREEN,GREEN
50708,14,GREEN,GREEN,GREEN,GREEN
50709,14,RED,RED,YELLOW,GREEN
50710,14,RED,YELLOW,YELLOW,YELLOW
50711,14,YELLOW,GREEN,GREEN,YELLOW
50712,14,GREEN,GREEN,GREEN,GREEN
50713,14,GREEN,GREEN,GREEN,GREEN
50714,14,GREEN,GREEN,GREEN,GREEN
50715,14,GREEN,GREEN,GREEN,GREEN
50716,14,GREEN,GREEN,GREEN,GREEN
50717,14,GREEN,GREEN,GREEN,GREEN
50718,14,GREEN,GREEN,GREEN,GREEN
50719,14,GREEN,GREEN,GREEN,GREEN
50720,14,GREEN,GREEN,GREEN,GREEN
50721,14,GREEN,GREEN,GREEN,GREEN
50722,14,GREEN,GREEN,GREEN,GREEN
50723,13,GREEN,GREEN,GREEN,GREEN
50724,13,GREEN,GREEN,GREEN,GREEN
50725,13,GREEN,GREEN,GREEN,GREEN
50726,13,GREEN,GREEN,GREEN,GREEN
50727,13,GREEN,GREEN,GREEN,GREEN
50728,13,GREEN,GREEN,GREEN,GREEN
50729,13,GREEN,GREEN,GREEN,GREEN
50730,13,YELLOW,YELLOW,RED,RED
50731,13,GREEN,YELLOW,RED,RED
50732,13,YELLOW,YELLOW,YELLOW,RED
50733,13,YELLOW,YELLOW,RED,RED
50734,13,YELLOW,YELLOW,YELLOW,RED
50735,13,YELLOW,YELLOW,RED,RED
50736,13,YELLOW,RED,GREEN,GREEN
50737,13,GREEN,GREEN,GREEN,GREEN
50738,13,GREEN,GREEN,GREEN,GREEN
50739,13,GREEN,GREEN,GREEN,GREEN
50740,13,GREEN,GREEN,GREEN,GREEN
50741,13,GREEN,GREEN,GREEN,GREEN
50742,13,GREEN,GREEN,GREEN,GREEN
50743,13,GREEN,GREEN,GREEN,GREEN
50744,13,GREEN,GREEN,GREEN,GREEN
50745,13,GREEN,GREEN,GREEN,GREEN
50746,13,GREEN,GREEN,GREEN,GREEN
50747,13,GREEN,GREEN,GREEN,GREEN
50748,13,GREEN,GREEN,GREEN,GREEN
50749,13,GREEN,GREEN,GREEN,GREEN
50750,13,GREEN,GREEN,GREEN,GREEN
50751,13,GREEN,GREEN,GREEN,GREEN
50752,12,GREEN,YELLOW,YELLOW,GREEN
50753,12,GREEN,YELLOW,GREEN,GREEN
50754,12,GREEN,GREEN,GREEN,GREEN
50755,12,GREEN,GREEN,GREEN,GREEN
50756,12,GREEN,GREEN,GREEN,GREEN
50757,12,GREEN,GREEN,GREEN,GREEN
50758,12,GREEN,GREEN,GREEN,GREEN
50759,12,GREEN,GREEN,GREEN,GREEN
50760,12,RED,RED,YELLOW,GREEN
50761,12,RED,YELLOW,YELLOW,YELLOW
50762,12,YELLOW,YELLOW,RED,RED
50763,12,GREEN,GREEN,GREEN,GREEN
50764,12,GREEN,GREEN,GREEN,GREEN
50765,12,GREEN,GREEN,GREEN,GREEN
50766,12,GREEN,GREEN,GREEN,GREEN
50767,12,GREEN,GREEN,GREEN,GREEN
50768,12,GREEN,GREEN,GREEN,GREEN
50769,12,GREEN,GREEN,GREEN,GREEN
50770,12,GREEN,GREEN,GREEN,GREEN
50771,12,GREEN,GREEN,GREEN,GREEN
50772,12,GREEN,GREEN,GREEN,GREEN
50773,12,GREEN,GREEN,GREEN,GREEN
50774,12,GREEN,GREEN,GREEN,GREEN
50775,12,GREEN,GREEN,GREEN,GREEN
50776,12,GREEN,GREEN,GREEN,GREEN
50777,12,GREEN,GREEN,GREEN,GREEN
50778,12,GREEN,GREEN,GREEN,GREEN
50779,12,GREEN,GREEN,GREEN,GREEN
50780,12,GREEN,GREEN,GREEN,GREEN
50781,12,GREEN,GREEN,GREEN,GREEN
50782,12,GREEN,GREEN,GREEN,GREEN
50783,12,GREEN,GREEN,GREEN,GREEN
50784,12,GREEN,GREEN,GREEN,GREEN
50785,12,GREEN,GREEN,GREEN,GREEN
50786,12,GREEN,GREEN,GREEN,GREEN
50787,12,GREEN,GREEN,GREEN,YELLOW
50788,12,GREEN,GREEN,GREEN,GREEN
50789,12,GREEN,GREEN,GREEN,GREEN
50790,12,GREEN,GREEN,GREEN,GREEN
50791,12,GREEN,GREEN,GREEN,GREEN
50792,12,GREEN,GREEN,GREEN,GREEN
50793,12,GREEN,GREEN,GREEN,GREEN
50794,12,GREEN,GREEN,GREEN,GREEN
50795,12,RED,RED,YELLOW,GREEN
50796,12,YELLOW,RED,YELLOW,YELLOW
50797,12,RED,RED,YELLOW,YELLOW
50798,12,GREEN,GREEN,RED,RED
50799,12,GREEN,GREEN,GREEN,GREEN
50800,12,GREEN,GREEN,GREEN,GREEN
50801,12,GREEN,GREEN,GREEN,GREEN
50802,12,GREEN,GREEN,GREEN,GREEN
50803,12,GREEN,GREEN,GREEN,GREEN
50804,12,GREEN,GREEN,GREEN,GREEN
50805,12,GREEN,GREEN,GREEN,GREEN
50806,12,GREEN,GREEN,GREEN,GREEN
50807,12,GREEN,GREEN,GREEN,GREEN
50808,12,GREEN,GREEN,GREEN,GREEN
50809,12,GREEN,GREEN,GREEN,GREEN
50810,12,GREEN,GREEN,GREEN,GREEN
50811,12,GREEN,GREEN,GREEN,GREEN
50812,12,GREEN,GREEN,GREEN,GREEN
50813,12,GREEN,GREEN,GREEN,GREEN
50814,12,GREEN,GREEN,GREEN,GREEN
50815,12,GREEN,GREEN,GREEN,GREEN
50816,12,GREEN,GREEN,GREEN,GREEN
50817,12,GREEN,GREEN,GREEN,GREEN
50818,12,GREEN,GREEN,GREEN,GREEN
50819,11,YELLOW,YELLOW,YELLOW,RED
50820,11,GREEN,GREEN,GREEN,GREEN
50821,11,GREEN,GREEN,GREEN,GREEN
50822,11,GREEN,GREEN,GREEN,GREEN
50823,11,GREEN,GREEN,GREEN,GREEN
50824,11,GREEN,GREEN,GREEN,GREEN
50825,11,RED,RED,YELLOW,GREEN
50826,11,RED,RED,YELLOW,YELLOW
50827,11,RED,RED,YELLOW,YELLOW
50828,11,RED,RED,YELLOW,YELLOW
50829,11,RED,RED,YELLOW,YELLOW
50830,11,RED,YELLOW,YELLOW,YELLOW
50831,11,GREEN,GREEN,YELLOW,YELLOW
50832,11,GREEN,GREEN,GREEN,GREEN
50833,11,GREEN,GREEN,GREEN,GREEN
50834,11,GREEN,GREEN,GREEN,GREEN
50835,11,GREEN,GREEN,GREEN,GREEN
50836,11,GREEN,GREEN,GREEN,GREEN
50837,11,GREEN,GREEN,GREEN,GREEN
50838,11,GREEN,GREEN,GREEN,GREEN
50839,11,GREEN,GREEN,GREEN,GREEN
50840,11,GREEN,GREEN,GREEN,GREEN
50841,11,GREEN,GREEN,GREEN,GREEN
50842,11,GREEN,GREEN,GREEN,GREEN
50843,11,GREEN,GREEN,GREEN,GREEN
50844,11,GREEN,GREEN,GREEN,GREEN
50845,11,GREEN,GREEN,GREEN,GREEN
50846,11,GREEN,GREEN,GREEN,GREEN
50847,11,GREEN,GREEN,GREEN,GREEN
50848,11,GREEN,GREEN,GREEN,GREEN
50849,11,YELLOW,YELLOW,YELLOW,RED
50850,11,YELLOW,YELLOW,RED,RED
50851,11,YELLOW,YELLOW,YELLOW,YELLOW
50852,11,GREEN,GREEN,GREEN,GREEN
50853,11,GREEN,GREEN,GREEN,GREEN
50854,11,YELLOW,RED,YELLOW,YELLOW
50855,11,YELLOW,YELLOW,RED,YELLOW
50856,11,GREEN,GREEN,GREEN,GREEN
50857,11,GREEN,GREEN,GREEN,GREEN
50858,11,GREEN,GREEN,GREEN,GREEN
50859,11,GREEN,GREEN,GREEN,GREEN
50860,11,GREEN,GREEN,GREEN,GREEN
50861,11,GREEN,GREEN,GREEN,GREEN
50862,11,GREEN,GREEN,GREEN,GREEN
50863,11,GREEN,GREEN,GREEN,GREEN
50864,11,GREEN,GREEN,GREEN,GREEN
50865,10,YELLOW,GREEN,GREEN,YELLOW
50866,10,GREEN,GREEN,GREEN,GREEN
50867,10,GREEN,GREEN,GREEN,GREEN
50868,10,GREEN,GREEN,GREEN,GREEN
50869,10,GREEN,GREEN,GREEN,GREEN
50870,10,GREEN,GREEN,GREEN,GREEN
50871,10,RED,YELLOW,YELLOW,YELLOW
50872,10,YELLOW,RED,YELLOW,YELLOW
50873,10,RED,RED,YELLOW,YELLOW
50874,10,GREEN,GREEN,GREEN,GREEN
50875,10,GREEN,GREEN,GREEN,GREEN
50876,10,GREEN,GREEN,GREEN,GREEN
50877,10,GREEN,GREEN,GREEN,GREEN
50878,10,GREEN,GREEN,GREEN,GREEN
50879,10,GREEN,GREEN,GREEN,GREEN
50880,10,GREEN,GREEN,GREEN,GREEN
50881,10,GREEN,GREEN,GREEN,GREEN
50882,10,GREEN,GREEN,GREEN,GREEN
50883,10,GREEN,GREEN,GREEN,GREEN
50884,10,GREEN,GREEN,GREEN,GREEN
50885,10,GREEN,GREEN,GREEN,GREEN
50886,10,GREEN,GREEN,GREEN,GREEN
50887,10,GREEN,GREEN,GREEN,GREEN
50888,10,GREEN,GREEN,GREEN,GREEN
50889,10,GREEN,GREEN,GREEN,GREEN
50890,10,GREEN,GREEN,GREEN,GREEN
50891,10,GREEN,GREEN,GREEN,GREEN
50892,10,GREEN,GREEN,GREEN,GREEN
50893,10,GREEN,GREEN,GREEN,GREEN
50894,10,GREEN,GREEN,GREEN,GREEN
50895,10,GREEN,GREEN,GREEN,GREEN
50896,10,RED,RED,YELLOW,YELLOW
50897,10,RED,RED,YELLOW,YELLOW
50898,10,RED,RED,YELLOW,YELLOW
50899,10,GREEN,GREEN,GREEN,GREEN
50900,10,GREEN,GREEN,GREEN,GREEN
50901,10,GREEN,GREEN,GREEN,GREEN
50902,10,GREEN,GREEN,GREEN,GREEN
50903,10,GREEN,GREEN,GREEN,GREEN
50904,10,GREEN,GREEN,GREEN,GREEN
50905,10,GREEN,GREEN,GREEN,GREEN
50906,10,GREEN,GREEN,GREEN,GREEN
50907,10,GREEN,GREEN,GREEN,GREEN
50908,10,GREEN,GREEN,GREEN,GREEN
50909,10,GREEN,GREEN,GREEN,GREEN
50910,10,GREEN,GREEN,GREEN,GREEN
50911,10,GREEN,GREEN,GREEN,GREEN
50912,10,GREEN,GREEN,GREEN,GREEN
50913,10,GREEN,GREEN,GREEN,GREEN
50914,10,GREEN,GREEN,GREEN,GREEN
50915,10,GREEN,GREEN,GREEN,GREEN
50916,10,GREEN,GREEN,GREEN,GREEN
50917,10,GREEN,GREEN,GREEN,GREEN
50918,10,GREEN,GREEN,GREEN,GREEN
50919,9,YELLOW,GREEN,YELLOW,YELLOW
50920,9,GREEN,GREEN,GREEN,GREEN
50921,9,GREEN,GREEN,GREEN,GREEN
50922,9,GREEN,GREEN,GREEN,GREEN
50923,9,GREEN,GREEN,GREEN,GREEN
50924,9,YELLOW,YELLOW,RED,YELLOW
50925,9,YELLOW,YELLOW,RED,RED
50926,9,YELLOW,YELLOW,RED,RED
50927,9,GREEN,GREEN,GREEN,GREEN
50928,9,GREEN,GREEN,GREEN,GREEN
50929,9,GREEN,GREEN,GREEN,GREEN
50930,9,GREEN,GREEN,GREEN,GREEN
50931,9,GREEN,GREEN,GREEN,GREEN
50932,9,GREEN,GREEN,GREEN,GREEN
50933,9,GREEN,GREEN,GREEN,GREEN
50934,9,GREEN,GREEN,GREEN,GREEN
50935,9,GREEN,GREEN,GREEN,GREEN
50936,9,GREEN,GREEN,GREEN,GREEN
50937,9,GREEN,GREEN,GREEN,GREEN
50938,9,GREEN,GREEN,GREEN,GREEN
50939,9,GREEN,GREEN,GREEN,GREEN
50940,9,GREEN,GREEN,GREEN,GREEN
50941,9,GREEN,GREEN,GREEN,GREEN
50942,9,GREEN,GREEN,GREEN,GREEN
50943,9,GREEN,GREEN,GREEN,GREEN
50944,9,GREEN,GREEN,GREEN,GREEN
50945,9,GREEN,GREEN,GREEN,GREEN
50946,9,GREEN,GREEN,GREEN,GREEN
50947,9,YELLOW,YELLOW,YELLOW,RED
50948,9,GREEN,GREEN,GREEN,GREEN
50949,9,GREEN,GREEN,GREEN,GREEN
50950,9,GREEN,GREEN,GREEN,GREEN
50951,9,GREEN,GREEN,GREEN,GREEN
50952,9,GREEN,GREEN,GREEN,GREEN
50953,9,GREEN,GREEN,GREEN,GREEN
50954,9,YELLOW,YELLOW,YELLOW,YELLOW
50955,9,GREEN,GREEN,GREEN,GREEN
50956,9,GREEN,GREEN,GREEN,GREEN
50957,9,GREEN,GREEN,GREEN,GREEN
50958,9,GREEN,GREEN,GREEN,GREEN
50959,9,GREEN,GREEN,GREEN,GREEN
50960,9,GREEN,GREEN,GREEN,GREEN
50961,9,GREEN,GREEN,GREEN,GREEN
50962,9,GREEN,GREEN,GREEN,GREEN
50963,9,GREEN,GREEN,GREEN,GREEN
50964,9,GREEN,GREEN,GREEN,GREEN
50965,9,GREEN,GREEN,GREEN,GREEN
50966,9,GREEN,GREEN,GREEN,GREEN
50967,9,YELLOW,YELLOW,RED,YELLOW
50968,9,YELLOW,YELLOW,RED,YELLOW
50969,9,YELLOW,YELLOW,YELLOW,RED
50970,9,YELLOW,YELLOW,RED,YELLOW
50971,9,YELLOW,YELLOW,RED,YELLOW
50972,9,YELLOW,YELLOW,GREEN,GREEN
50973,9,YELLOW,GREEN,GREEN,GREEN
50974,9,GREEN,GREEN,GREEN,GREEN
50975,9,GREEN,GREEN,GREEN,GREEN
50976,9,GREEN,GREEN,GREEN,GREEN
50977,9,GREEN,GREEN,GREEN,GREEN
50978,9,GREEN,GREEN,GREEN,GREEN
50979,9,YELLOW,YELLOW,YELLOW,RED
50980,9,YELLOW,YELLOW,YELLOW,RED
50981,9,GREEN,GREEN,GREEN,GREEN
50982,9,GREEN,GREEN,GREEN,GREEN
50983,9,GREEN,GREEN,GREEN,GREEN
50984,9,GREEN,GREEN,GREEN,GREEN
50985,9,YELLOW,GREEN,GREEN,YELLOW
50986,9,GREEN,RED,GREEN,GREEN
50987,9,YELLOW,RED,YELLOW,YELLOW
50988,9,YELLOW,YELLOW,GREEN,GREEN
50989,9,GREEN,GREEN,GREEN,GREEN
50990,9,GREEN,GREEN,GREEN,GREEN
50991,9,GREEN,GREEN,GREEN,GREEN
50992,9,GREEN,GREEN,GREEN,GREEN
50993,9,GREEN,GREEN,GREEN,GREEN
50994,9,GREEN,GREEN,GREEN,GREEN
50995,9,YELLOW,YELLOW,YELLOW,RED
50996,9,YELLOW,YELLOW,YELLOW,RED
50997,9,YELLOW,YELLOW,YELLOW,RED
50998,9,YELLOW,YELLOW,YELLOW,RED
50999,9,YELLOW,YELLOW,YELLOW,RED
51000,9,YELLOW,YELLOW,YELLOW,RED
51001,9,YELLOW,YELLOW,GREEN,YELLOW
51002,9,GREEN,GREEN,GREEN,GREEN
51003,9,YELLOW,RED,YELLOW,YELLOW
51004,9,YELLOW,RED,YELLOW,YELLOW
51005,9,YELLOW,YELLOW,GREEN,GREEN
51006,9,GREEN,GREEN,GREEN,GREEN
51007,9,GREEN,GREEN,GREEN,GREEN
51008,9,GREEN,GREEN,GREEN,GREEN
51009,9,GREEN,GREEN,GREEN,GREEN
51010,9,GREEN,GREEN,GREEN,GREEN
51011,9,GREEN,GREEN,GREEN,GREEN
51012,9,GREEN,GREEN,GREEN,GREEN
51013,9,GREEN,GREEN,GREEN,GREEN
51014,9,YELLOW,YELLOW,YELLOW,RED
51015,9,GREEN,YELLOW,YELLOW,GREEN
51016,9,GREEN,YELLOW,YELLOW,GREEN
51017,9,GREEN,GREEN,GREEN,GREEN
51018,9,GREEN,GREEN,GREEN,GREEN
51019,9,GREEN,GREEN,GREEN,GREEN
51020,9,GREEN,GREEN,GREEN,GREEN
51021,9,YELLOW,YELLOW,RED,RED
51022,9,YELLOW,YELLOW,RED,YELLOW
51023,9,RED,YELLOW,YELLOW,YELLOW
51024,9,RED,YELLOW,YELLOW,YELLOW
51025,9,RED,YELLOW,YELLOW,YELLOW
51026,9,GREEN,GREEN,GREEN,GREEN
51027,9,GREEN,GREEN,GREEN,GREEN
